Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD,BNB-USD
Date,,,,,,
2025-08-25,857.8167724609375,857.8167724609375,876.8477172851562,851.3141479492188,874.3545532226562,6386593901
2025-09-01,880.613037109375,880.613037109375,882.8858032226562,840.8975219726562,857.8126220703125,14986176925
2025-09-08,927.24169921875,927.24169921875,944.0581665039062,871.8602294921875,880.613037109375,16934012875
2025-09-15,1048.67236328125,1048.67236328125,1080.4776611328125,911.5524291992188,927.2432250976562,24319230597
2025-09-22,993.3155517578125,993.3155517578125,1050.318359375,933.5052490234375,1048.671142578125,26315448215
2025-09-29,1165.527587890625,1165.527587890625,1190.354248046875,992.6415405273438,993.3157958984375,26833461979
2025-10-06,1303.1173095703125,1303.1173095703125,1336.5655517578125,962.4681396484375,1165.527587890625,61537244965
2025-10-13,1109.6800537109375,1109.6800537109375,1370.5460205078125,1024.083251953125,1303.1473388671875,47500900937
2025-10-20,1137.5869140625,1137.5869140625,1150.999267578125,1054.0701904296875,1109.68212890625,26323598650
2025-10-27,1084.35986328125,1084.35986328125,1180.014892578125,1050.1282958984375,1137.587646484375,25589887070
2025-11-03,996.579833984375,996.579833984375,1086.594482421875,886.3854370117188,1084.33642578125,26459493923
2025-11-10,927.2578735351562,927.2578735351562,1017.682861328125,889.4031982421875,996.5888671875,19220755947
2025-11-17,843.2247924804688,843.2247924804688,939.2861328125,793.8209228515625,927.2578735351562,22216699404
2025-11-24,865.0443115234375,865.0443115234375,875.2612915039062,832.0480346679688,843.2236328125,6310592125
