Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ZEC-USD,ZEC-USD,ZEC-USD,ZEC-USD,ZEC-USD,ZEC-USD
Date,,,,,,
2024-11-25,60.08063888549805,60.08063888549805,62.04891586303711,44.02281188964844,47.89128494262695,801185692
2024-12-02,74.51241302490234,74.51241302490234,78.95474243164062,57.5101203918457,60.08063888549805,1305403354
2024-12-09,58.967586517333984,58.967586517333984,74.59888458251953,53.1009521484375,74.51241302490234,1040434100
2024-12-16,57.79356002807617,57.79356002807617,60.78898620605469,41.38298797607422,58.967586517333984,1015254767
2024-12-23,60.44409942626953,60.44409942626953,77.77351379394531,55.03444290161133,57.79290771484375,1088360836
2024-12-30,58.53622817993164,58.53622817993164,62.33734130859375,55.11152267456055,60.44393539428711,762720081
2025-01-06,47.99576950073242,47.99576950073242,61.353328704833984,46.489437103271484,58.53622817993164,714354385
2025-01-13,46.72472381591797,46.72472381591797,56.654544830322266,44.00096130371094,47.99576950073242,766156550
2025-01-20,44.86687469482422,44.86687469482422,51.63261413574219,44.86687469482422,46.72472381591797,859085241
2025-01-27,33.137760162353516,33.137760162353516,45.66814422607422,31.95256996154785,44.86631774902344,689106258
2025-02-03,32.52326583862305,32.52326583862305,35.8686408996582,26.13565444946289,33.137760162353516,488375690
2025-02-10,34.243141174316406,34.243141174316406,35.395606994628906,30.297054290771484,32.52326583862305,468496209
2025-02-17,35.90320587158203,35.90320587158203,38.8105354309082,32.64456558227539,34.24074172973633,503324651
2025-02-24,41.285682678222656,41.285682678222656,43.047489166259766,30.772462844848633,35.90320587158203,520278601
2025-03-03,29.88069725036621,29.88069725036621,42.77162170410156,29.409568786621094,41.285682678222656,458036980
2025-03-10,32.77986145019531,32.77986145019531,33.9387092590332,28.12682342529297,29.8787784576416,447758049
2025-03-17,30.985511779785156,30.985511779785156,34.72020721435547,29.737276077270508,32.77986145019531,461759007
2025-03-24,37.54279327392578,37.54279327392578,39.43244171142578,30.86815643310547,30.985511779785156,461004101
2025-03-31,35.7333869934082,35.7333869934082,42.27538299560547,35.5911979675293,37.54279327392578,510335854
2025-04-07,31.11440658569336,31.11440658569336,38.171661376953125,27.72047233581543,35.77611541748047,691320167
2025-04-14,31.495807647705078,31.495807647705078,34.47120666503906,29.866003036499023,31.1186580657959,444234786
2025-04-21,32.884944915771484,32.884944915771484,35.273197174072266,30.777013778686523,31.495807647705078,439024621
2025-04-28,35.8472900390625,35.8472900390625,39.79592514038086,32.281883239746094,32.884944915771484,483002162
2025-05-05,45.215911865234375,45.215911865234375,45.635032653808594,34.68126678466797,35.837223052978516,509441538
2025-05-12,42.25503158569336,42.25503158569336,45.61975860595703,39.24266815185547,45.21599578857422,524477606
2025-05-19,54.84767150878906,54.84767150878906,54.87743377685547,39.048885345458984,42.25040817260742,567190859
2025-05-26,52.908294677734375,52.908294677734375,56.53539276123047,43.31051254272461,54.84767150878906,631936494
2025-06-02,49.149288177490234,49.149288177490234,55.775638580322266,46.84614562988281,52.90821838378906,556083156
2025-06-09,43.38608932495117,43.38608932495117,52.95448303222656,42.93434143066406,49.149288177490234,528327065
2025-06-16,38.11890411376953,38.11890411376953,46.45903015136719,36.60057067871094,43.3868293762207,463869303
2025-06-23,40.12734603881836,40.12734603881836,43.05413055419922,37.482322692871094,38.11890411376953,530849250
2025-06-30,39.309818267822266,39.309818267822266,41.94107437133789,36.476871490478516,40.12734603881836,553382326
2025-07-07,42.39606475830078,42.39606475830078,44.642879486083984,38.1479606628418,39.309818267822266,677659923
2025-07-14,45.03129577636719,45.03129577636719,47.056640625,41.5777702331543,42.39606475830078,656141922
2025-07-21,41.85646438598633,41.85646438598633,45.94962692260742,38.73976135253906,45.03129577636719,631881598
2025-07-28,36.14866256713867,36.14866256713867,43.31303405761719,34.710975646972656,41.85646438598633,738380712
2025-08-04,39.488033294677734,39.488033294677734,40.8780517578125,34.926849365234375,36.14855194091797,631716349
2025-08-11,37.07538986206055,37.07538986206055,40.87363052368164,36.028900146484375,39.488033294677734,606015174
2025-08-18,42.558528900146484,42.558528900146484,44.992549896240234,34.476200103759766,37.07538986206055,645112931
2025-08-25,40.42271041870117,40.42271041870117,43.625057220458984,38.985931396484375,42.56645965576172,437149726
2025-09-01,48.362022399902344,48.362022399902344,48.44283676147461,38.74717712402344,40.42271041870117,521187878
2025-09-08,50.472713470458984,50.472713470458984,55.42558670043945,47.19603729248047,48.362022399902344,638600047
2025-09-15,51.87305450439453,51.87305450439453,53.23447036743164,48.259620666503906,50.472713470458984,550260518
2025-09-22,61.054176330566406,61.054176330566406,61.31155776977539,47.449432373046875,51.874481201171875,646483969
2025-09-29,165.44444274902344,165.44444274902344,174.44732666015625,61.054176330566406,61.054176330566406,3688582673
2025-10-06,262.07318115234375,262.07318115234375,297.00640869140625,125.86913299560547,165.44100952148438,6770400542
2025-10-13,236.13800048828125,236.13800048828125,286.90887451171875,188.1666259765625,262.074462890625,4282642386
2025-10-20,326.5732727050781,326.5732727050781,357.3156433105469,227.7943878173828,236.15762329101562,4729141751
2025-10-27,417.7561950683594,417.7561950683594,445.14703369140625,299.64373779296875,326.64324951171875,6648055766
2025-11-03,614.1033325195312,614.1033325195312,736.5137329101562,377.07861328125,417.819091796875,16810504924
2025-11-10,698.4344482421875,698.4344482421875,735.7701416015625,426.8305969238281,614.3619384765625,19683852164
2025-11-17,572.0390625,572.0390625,724.3760986328125,471.5542907714844,698.4351196289062,15180084920
2025-11-24,512.1166381835938,512.1166381835938,592.4951782226562,485.44866943359375,572.050048828125,3298117608
