Price,Adj Close,Close,High,Low,Open,Volume
Ticker,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD,XRP-USD
Date,,,,,,
2024-11-26,1.4013229608535767,1.4013229608535767,1.4565420150756836,1.2948050498962402,1.4153670072555542,9378581138
2024-11-27,1.4728120565414429,1.4728120565414429,1.5183700323104858,1.3573460578918457,1.401311993598938,7766481602
2024-11-28,1.5413429737091064,1.5413429737091064,1.5423699617385864,1.4341830015182495,1.4728469848632812,5820667101
2024-11-29,1.7967309951782227,1.7967309951782227,1.8115309476852417,1.5279079675674438,1.5413340330123901,14734827154
2024-11-30,1.94412100315094,1.94412100315094,1.954906940460205,1.7705539464950562,1.7967150211334229,16537204319
2024-12-01,2.320223093032837,2.320223093032837,2.3396410942077637,1.8536369800567627,1.9441059827804565,18321198113
2024-12-02,2.7138049602508545,2.7138049602508545,2.8496809005737305,2.2438929080963135,2.320741891860962,51723383809
2024-12-03,2.525527000427246,2.525527000427246,2.864886999130249,2.3610100746154785,2.7139201164245605,43498034453
2024-12-04,2.3544440269470215,2.3544440269470215,2.6703460216522217,2.2956318855285645,2.525563955307007,22033216003
2024-12-05,2.295206069946289,2.295206069946289,2.484998941421509,2.1888630390167236,2.354448080062866,21253973296
2024-12-06,2.424736976623535,2.424736976623535,2.4604899883270264,2.2395100593566895,2.2509119510650635,13380810341
2024-12-07,2.616624116897583,2.616624116897583,2.6172640323638916,2.396322011947632,2.424743890762329,12359080774
2024-12-08,2.6083478927612305,2.6083478927612305,2.6408751010894775,2.4924449920654297,2.6165449619293213,10558694953
2024-12-09,2.218951940536499,2.218951940536499,2.608304977416992,2.103071928024292,2.608304977416992,19372805327
2024-12-10,2.3691599369049072,2.3691599369049072,2.411073923110962,1.912253975868225,2.219235897064209,26630797341
2024-12-11,2.4000699520111084,2.4000699520111084,2.4658830165863037,2.2391629219055176,2.3693089485168457,14234882608
2024-12-12,2.3427700996398926,2.3427700996398926,2.481632947921753,2.3169939517974854,2.400054931640625,10907030447
2024-12-13,2.421319007873535,2.421319007873535,2.4723498821258545,2.2943921089172363,2.342726945877075,9425468612
2024-12-14,2.398705005645752,2.398705005645752,2.520582914352417,2.357938051223755,2.421319007873535,7815885534
2024-12-15,2.4469499588012695,2.4469499588012695,2.4654200077056885,2.36962890625,2.398703098297119,6045150094
2024-12-16,2.4886579513549805,2.4886579513549805,2.568895101547241,2.3448920249938965,2.4469990730285645,12061755485
2024-12-17,2.565190076828003,2.565190076828003,2.717674970626831,2.4457170963287354,2.488598108291626,17019845093
2024-12-18,2.3033180236816406,2.3033180236816406,2.584602117538452,2.2874019145965576,2.5652310848236084,19855585018
2024-12-19,2.2488911151885986,2.2488911151885986,2.4264090061187744,2.169593095779419,2.3033039569854736,23020304511
2024-12-20,2.276885986328125,2.276885986328125,2.346127986907959,1.9695470333099365,2.2488820552825928,26858734292
2024-12-21,2.238111972808838,2.238111972808838,2.381589889526367,2.2037529945373535,2.276900053024292,14987697762
2024-12-22,2.1993319988250732,2.1993319988250732,2.2909209728240967,2.167088031768799,2.2377939224243164,11275662705
2024-12-23,2.2572619915008545,2.2572619915008545,2.2684519290924072,2.1352620124816895,2.19943904876709,10144129668
2024-12-24,2.3246240615844727,2.3246240615844727,2.346191883087158,2.2144899368286133,2.2572829723358154,5976090472
2024-12-25,2.2959699630737305,2.2959699630737305,2.3278110027313232,2.263763904571533,2.324634075164795,3967858677
2024-12-26,2.154339075088501,2.154339075088501,2.311979055404663,2.134114980697632,2.2958950996398926,5466927247
2024-12-27,2.1416499614715576,2.1416499614715576,2.231316089630127,2.1235098838806152,2.154330015182495,5426840159
2024-12-28,2.180824041366577,2.180824041366577,2.1994919776916504,2.1350059509277344,2.141666889190674,2759395789
2024-12-29,2.093179941177368,2.093179941177368,2.192812919616699,2.071950912475586,2.180833101272583,3053146362
2024-12-30,2.0575709342956543,2.0575709342956543,2.143188953399658,2.0002310276031494,2.093189001083374,6671570513
2024-12-31,2.0801279544830322,2.0801279544830322,2.1409740447998047,2.014132022857666,2.0575449466705322,4725443244
2025-01-01,2.322340965270996,2.322340965270996,2.3467729091644287,2.079150915145874,2.0801210403442383,7677226237
2025-01-02,2.403369903564453,2.403369903564453,2.435502052307129,2.322395086288452,2.3224079608917236,8345904442
2025-01-03,2.4528961181640625,2.4528961181640625,2.4745519161224365,2.3971331119537354,2.4033749103546143,5804528036
2025-01-04,2.4195950031280518,2.4195950031280518,2.5043840408325195,2.4067139625549316,2.452897071838379,4395986073
2025-01-05,2.3997271060943604,2.3997271060943604,2.4255449771881104,2.3343610763549805,2.4195799827575684,4125625773
2025-01-06,2.418807029724121,2.418807029724121,2.4552509784698486,2.376384973526001,2.399725914001465,4383804466
2025-01-07,2.2723500728607178,2.2723500728607178,2.460566997528076,2.2659060955047607,2.4187939167022705,7375576966
2025-01-08,2.375304937362671,2.375304937362671,2.3951570987701416,2.2129290103912354,2.27236008644104,8537147723
2025-01-09,2.275212049484253,2.275212049484253,2.389349937438965,2.2393898963928223,2.375308036804199,6033281189
2025-01-10,2.343251943588257,2.343251943588257,2.3639349937438965,2.2559070587158203,2.2751669883728027,5315424125
2025-01-11,2.576770067214966,2.576770067214966,2.5923891067504883,2.328618049621582,2.3432459831237793,7962865928
2025-01-12,2.5063140392303467,2.5063140392303467,2.5779190063476562,2.4730029106140137,2.576788902282715,5572029190
2025-01-13,2.522934913635254,2.522934913635254,2.5590319633483887,2.3397669792175293,2.5063729286193848,10540895915
2025-01-14,2.669132947921753,2.669132947921753,2.6874170303344727,2.516187906265259,2.522891044616699,8454377085
2025-01-15,3.155057907104492,3.155057907104492,3.1775259971618652,2.655668020248413,2.6691670417785645,22195175230
2025-01-16,3.245539903640747,3.245539903640747,3.388071060180664,2.938015937805176,3.155390977859497,26379764731
2025-01-17,3.2986350059509277,3.2986350059509277,3.34301495552063,3.1815829277038574,3.245321035385132,13511699686
2025-01-18,3.2740190029144287,3.2740190029144287,3.2986679077148438,3.0726840496063232,3.2986679077148438,11851170238
2025-01-19,2.954716920852661,2.954716920852661,3.285343885421753,2.904541015625,3.2739830017089844,14986676962
2025-01-20,3.09983491897583,3.09983491897583,3.3472440242767334,2.9291279315948486,2.954353094100952,21508103946
2025-01-21,3.1693999767303467,3.1693999767303467,3.234592914581299,3.022145986557007,3.0998330116271973,10358506190
2025-01-22,3.171104907989502,3.171104907989502,3.2742350101470947,3.145698070526123,3.16941499710083,8091948884
2025-01-23,3.1198909282684326,3.1198909282684326,3.177994966506958,3.040842056274414,3.171056032180786,8450732276
2025-01-24,3.103482961654663,3.103482961654663,3.200756072998047,3.057248115539551,3.1198909282684326,6847580394
