Price,Adj Close,Close,High,Low,Open,Volume
Ticker,USDT-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD,USDT-USD
Date,,,,,,
2024-11-26,0.9996539950370789,0.9996539950370789,1.0014230012893677,0.9990270137786865,0.9999269843101501,181473614140
2024-11-27,1.0009939670562744,1.0009939670562744,1.0016599893569946,0.9992579817771912,0.9995689988136292,160374457051
2024-11-28,1.0001540184020996,1.0001540184020996,1.0012530088424683,0.9998189806938171,1.0009139776229858,129679180306
2024-11-29,1.000365972518921,1.000365972518921,1.0014959573745728,0.999879002571106,1.0001620054244995,134186448971
2024-11-30,1.0006300210952759,1.0006300210952759,1.0010600090026855,1.0001640319824219,1.0003830194473267,120928470477
2024-12-01,1.0007619857788086,1.0007619857788086,1.0012249946594238,1.0001859664916992,1.0007489919662476,130353277727
2024-12-02,1.0003490447998047,1.0003490447998047,1.0015380382537842,0.9996669888496399,1.0007920265197754,227268445649
2024-12-03,1.0009859800338745,1.0009859800338745,1.0012760162353516,0.9993579983711243,1.0003089904785156,228432340978
2024-12-04,1.0013370513916016,1.0013370513916016,1.0026830434799194,1.0001649856567383,1.0008620023727417,230862012926
2024-12-05,1.0022239685058594,1.0022239685058594,1.0026079416275024,0.9994329810142517,1.0012669563293457,300668571420
2024-12-06,1.001539945602417,1.001539945602417,1.002089023590088,0.9996110200881958,1.0010950565338135,217009391726
2024-12-07,1.000910997390747,1.000910997390747,1.0018019676208496,1.000372052192688,1.001531958580017,134071994829
2024-12-08,1.0008009672164917,1.0008009672164917,1.0012439489364624,1.0002080202102661,1.000898003578186,124097864930
2024-12-09,1.0004470348358154,1.0004470348358154,1.0023959875106812,0.9981719851493835,1.0006829500198364,268299692134
2024-12-10,1.0006979703903198,1.0006979703903198,1.0015729665756226,0.9997910261154175,1.000488042831421,258614541407
2024-12-11,1.0005509853363037,1.0005509853363037,1.0013819932937622,0.9999560117721558,1.0006669759750366,183494290144
2024-12-12,1.0001039505004883,1.0001039505004883,1.001109004020691,0.9991030097007751,1.0005630254745483,175416498704
2024-12-13,1.0001319646835327,1.0001319646835327,1.0007100105285645,0.9992650151252747,1.0000829696655273,138144222106
2024-12-14,0.9997119903564453,0.9997119903564453,1.0003310441970825,0.9993230104446411,1.0000540018081665,105119424690
2024-12-15,0.9994379878044128,0.9994379878044128,1.0001380443572998,0.9991949796676636,0.9997180104255676,110558845836
2024-12-16,1.0001410245895386,1.0001410245895386,1.0006150007247925,0.9985169768333435,0.9993469715118408,182117784211
2024-12-17,1.0000519752502441,1.0000519752502441,1.0005249977111816,0.9986010193824768,1.000175952911377,153946818098
2024-12-18,0.9996659755706787,0.9996659755706787,1.0003390312194824,0.9980829954147339,1.0000560283660889,204621508146
2024-12-19,0.9991999864578247,0.9991999864578247,1.000586986541748,0.9976900219917297,0.9995229840278625,235961162359
2024-12-20,0.9995260238647461,0.9995260238647461,1.000717043876648,0.9979360103607178,0.9992169737815857,259587932676
2024-12-21,0.9997699856758118,0.9997699856758118,1.0005619525909424,0.9991030097007751,0.9995350241661072,145138019727
2024-12-22,0.9990730285644531,0.9990730285644531,1.000627040863037,0.9986109733581543,0.9996510148048401,113706935887
2024-12-23,0.9987210035324097,0.9987210035324097,1.0000970363616943,0.9982360005378723,0.9990230202674866,143549331087
2024-12-24,0.9993100166320801,0.9993100166320801,1.0003750324249268,0.9981859922409058,0.9987069964408875,110251264354
2024-12-25,0.9991679787635803,0.9991679787635803,1.000535011291504,0.9987639784812927,0.9992889761924744,95006873018
2024-12-26,0.9987840056419373,0.9987840056419373,1.0005979537963867,0.9985600113868713,0.9991509914398193,103981654028
2024-12-27,0.9986330270767212,0.9986330270767212,1.0000159740447998,0.997767984867096,0.9988639950752258,109643243034
2024-12-28,0.9981849789619446,0.9981849789619446,0.999638020992279,0.9979029893875122,0.9985780119895935,67439233134
2024-12-29,0.9981480240821838,0.9981480240821838,0.9993169903755188,0.9976149797439575,0.9982190132141113,69693606139
2024-12-30,0.9980729818344116,0.9980729818344116,0.9997159838676453,0.9971460103988647,0.9981560111045837,115072081499
2024-12-31,0.9980779886245728,0.9980779886245728,0.999987006187439,0.9978129863739014,0.9980739951133728,91819301596
2025-01-01,0.9978430271148682,0.9978430271148682,0.999235987663269,0.9973520040512085,0.9980319738388062,68502735817
2025-01-02,0.999114990234375,0.999114990234375,1.0006059408187866,0.9976199865341187,0.997842013835907,105203615172
2025-01-03,0.9995020031929016,0.9995020031929016,1.0004349946975708,0.9987379908561707,0.9990010261535645,98538090257
2025-01-04,0.999983012676239,0.999983012676239,1.0004899501800537,0.9994249939918518,0.9995369911193848,74021836865
2025-01-05,0.9998540282249451,0.9998540282249451,1.000525951385498,0.9993969798088074,0.9999970197677612,64028140855
2025-01-06,1.000427007675171,1.000427007675171,1.00096595287323,0.999351978302002,0.9998520016670227,108122902094
2025-01-07,0.9999240040779114,0.9999240040779114,1.0008399486541748,0.998878002166748,1.0003670454025269,131667426225
2025-01-08,0.9997599720954895,0.9997599720954895,1.0010039806365967,0.9991269707679749,0.9999060034751892,136465081033
2025-01-09,0.9999650120735168,0.9999650120735168,1.0013819932937622,0.999101996421814,0.999750018119812,123330689723
2025-01-10,0.9999110102653503,0.9999110102653503,1.0014640092849731,0.9991710186004639,0.9999970197677612,118957513491
2025-01-11,0.9996119737625122,0.9996119737625122,1.0008089542388916,0.9992499947547913,0.9999160170555115,57535335308
2025-01-12,0.999534010887146,0.999534010887146,1.0005229711532593,0.9991250038146973,0.9996169805526733,54637025454
2025-01-13,0.9995449781417847,0.9995449781417847,1.001001000404358,0.9983029961585999,0.9995409846305847,144300712698
2025-01-14,0.9997929930686951,0.9997929930686951,1.0009410381317139,0.999206006526947,0.9996209740638733,98005957394
2025-01-15,1.0000330209732056,1.0000330209732056,1.0009609460830688,0.9979069828987122,0.9997929930686951,123293293794
2025-01-16,0.9998999834060669,0.9998999834060669,1.0004650354385376,0.9988139867782593,1.0000519752502441,121313098677
2025-01-17,1.000296950340271,1.000296950340271,1.0009839534759521,0.9990360140800476,0.9998599886894226,134437311375
2025-01-18,0.9990590214729309,0.9990590214729309,1.0005569458007812,0.99857497215271,1.0003149509429932,142636119598
2025-01-19,0.9990329742431641,0.9990329742431641,1.0000629425048828,0.9978809952735901,0.9990559816360474,242157716336
2025-01-20,0.9989510178565979,0.9989510178565979,1.001001000404358,0.99760901927948,0.998986005783081,273447339459
2025-01-21,0.9999179840087891,0.9999179840087891,1.0005279779434204,0.9981610178947449,0.9987199902534485,174822279640
2025-01-22,0.9995419979095459,0.9995419979095459,1.0006599426269531,0.9994040131568909,0.9998300075531006,112098975855
2025-01-23,1.0001579523086548,1.0001579523086548,1.000862956047058,0.9988809823989868,0.9996010065078735,156427496541
2025-01-24,0.999891996383667,0.999891996383667,1.0007400512695312,0.999468982219696,1.0001790523529053,106044721443
2025-01-25,0.9998819828033447,0.9998819828033447,1.000223994255066,0.9992589950561523,0.9998959898948669,65014479482
2025-01-26,0.9996500015258789,0.9996500015258789,1.0004700422286987,0.9993979930877686,0.9998570084571838,63723125224
2025-01-27,0.9999600052833557,0.9999600052833557,1.001315951347351,0.9988300204277039,0.9997109770774841,162852896419
2025-01-28,0.9996489882469177,0.9996489882469177,1.0010119676589966,0.9989989995956421,1.000020980834961,91853415796
2025-01-29,1.0001399517059326,1.0001399517059326,1.0006330013275146,0.9990050196647644,0.9994379878044128,94067494817
2025-01-30,1.0001219511032104,1.0001219511032104,1.0009340047836304,0.9994580149650574,1.0001929998397827,83411405756
2025-01-31,0.999770998954773,0.999770998954773,1.0005919933319092,0.9992129802703857,1.0001189708709717,96233410167
2025-02-01,0.9998430013656616,0.9998430013656616,1.000844955444336,0.9992809891700745,0.9997310042381287,72792811129
2025-02-02,0.9997599720954895,0.9997599720954895,1.0008070468902588,0.9984269738197327,0.9998959898948669,147745588018
2025-02-03,1.0010509490966797,1.0010509490966797,1.0025149583816528,0.9975860118865967,0.9997239708900452,292831861639
2025-02-04,1.0001579523086548,1.0001579523086548,1.0015920400619507,0.9994279742240906,1.0010440349578857,155187896041
2025-02-05,1.0001319646835327,1.0001319646835327,1.0011759996414185,0.9993230104446411,1.0001319646835327,100967848652
2025-02-06,1.0001699924468994,1.0001699924468994,1.0017520189285278,0.9995869994163513,1.0001059770584106,99009274148
2025-02-07,1.0003050565719604,1.0003050565719604,1.0013010501861572,0.9995009899139404,1.000074028968811,107866064908
2025-02-08,1.000236988067627,1.000236988067627,1.0010490417480469,0.9997159838676453,1.000349998474121,59882139192
2025-02-09,1.0001939535140991,1.0001939535140991,1.0016469955444336,0.9995530247688293,1.000290036201477,67025155232
2025-02-10,1.0001349449157715,1.0001349449157715,1.0014050006866455,0.9995930194854736,1.0001779794692993,82150710154
2025-02-11,0.9998599886894226,0.9998599886894226,1.001325011253357,0.999538004398346,1.0002219676971436,84538857183
2025-02-12,1.00006103515625,1.00006103515625,1.002392053604126,0.9994189739227295,0.9998520016670227,102503671614
2025-02-13,1.000161051750183,1.000161051750183,1.0011919736862183,0.9989950060844421,1.0000770092010498,83624826615
2025-02-14,1.0000840425491333,1.0000840425491333,1.0012669563293457,0.9994999766349792,1.0002000331878662,82431082792
2025-02-15,1.0001540184020996,1.0001540184020996,1.000491976737976,0.9998589754104614,1.0001039505004883,49511991572
2025-02-16,1.0000849962234497,1.0000849962234497,1.0008150339126587,0.9997889995574951,1.0001490116119385,45737337095
2025-02-17,0.9999330043792725,0.9999330043792725,1.0012969970703125,0.9997529983520508,1.0001319646835327,73802340406
2025-02-18,0.9993789792060852,0.9993789792060852,1.001204013824463,0.9991130232810974,0.9999380111694336,85488692072
2025-02-19,0.9999290108680725,0.9999290108680725,1.0012550354003906,0.9991239905357361,0.9993690252304077,65862475675
2025-02-20,1.000331997871399,1.000331997871399,1.0014270544052124,0.9996569752693176,0.9999060034751892,72455845464
2025-02-21,0.9995219707489014,0.9995219707489014,1.0014549493789673,0.9988380074501038,1.0003180503845215,108902119689
2025-02-22,1.0002189874649048,1.0002189874649048,1.0007590055465698,0.9993619918823242,0.9995790123939514,57283088675
2025-02-23,1.0001150369644165,1.0001150369644165,1.0013370513916016,0.999737024307251,1.0002189874649048,54022199584
2025-02-24,0.999750018119812,0.999750018119812,1.0013660192489624,0.9992960095405579,1.0000720024108887,100852116996
2025-02-25,0.9989879727363586,0.9989879727363586,1.00177800655365,0.9980869889259338,0.999692976474762,170041838176
2025-02-26,1.0001970529556274,1.0001970529556274,1.0005090236663818,0.9978330135345459,0.9987969994544983,119836685405
2025-02-27,0.9989799857139587,0.9989799857139587,1.0012309551239014,0.9981889724731445,0.9985150098800659,98043035762
2025-02-28,0.9995290040969849,0.9995290040969849,1.0014599561691284,0.9980700016021729,0.9989320039749146,146908454227
2025-03-01,0.9994490146636963,0.9994490146636963,1.00149405002594,0.9990460276603699,0.9995499849319458,62938723492
2025-03-02,1.0001250505447388,1.0001250505447388,1.0029850006103516,0.9990630149841309,0.999504029750824,133280929229
