Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD,SOL-USD
Date,,,,,,
2024-11-26,230.9781951904297,230.9781951904297,239.63780212402344,222.9571990966797,234.4456787109375,6996936265
2024-11-27,242.30221557617188,242.30221557617188,243.1248016357422,228.1300506591797,230.9722137451172,5381404312
2024-11-28,237.76400756835938,237.76400756835938,245.20445251464844,233.20286560058594,242.3004608154297,4047310070
2024-11-29,243.54949951171875,243.54949951171875,246.7762908935547,236.8212432861328,237.76397705078125,4152396835
2024-11-30,237.74374389648438,237.74374389648438,245.23687744140625,237.7225341796875,243.54884338378906,3549156564
2024-12-01,237.06993103027344,237.06993103027344,239.80657958984375,234.5303955078125,237.74383544921875,3726118866
2024-12-02,225.75619506835938,225.75619506835938,237.87661743164062,220.5511932373047,237.0654296875,7374176295
2024-12-03,234.2003173828125,234.2003173828125,239.27252197265625,216.4730224609375,225.76856994628906,8404095315
2024-12-04,229.11929321289062,229.11929321289062,240.71958923339844,225.25491333007812,234.2003173828125,6569129896
2024-12-05,233.9987030029297,233.9987030029297,244.6809539794922,223.46054077148438,229.119384765625,8820663279
2024-12-06,237.0510711669922,237.0510711669922,246.4186553955078,231.42596435546875,236.54147338867188,6726557034
2024-12-07,238.54795837402344,238.54795837402344,243.1240234375,234.6590576171875,237.0510711669922,4003422914
2024-12-08,236.67233276367188,236.67233276367188,241.4407196044922,233.71337890625,239.48516845703125,3204778349
2024-12-09,217.34146118164062,217.34146118164062,237.4574432373047,209.7061309814453,237.4574432373047,8610208198
2024-12-10,213.82461547851562,213.82461547851562,220.74098205566406,203.7238311767578,217.32894897460938,8419973004
2024-12-11,227.44683837890625,227.44683837890625,230.5073699951172,211.99317932128906,213.83522033691406,5615074058
2024-12-12,227.02671813964844,227.02671813964844,234.33322143554688,225.95188903808594,227.4451141357422,4935392005
2024-12-13,224.83729553222656,224.83729553222656,228.27305603027344,220.82472229003906,227.02671813964844,4029626623
