Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD,ETH-USD
Date,,,,,,
2025-08-29,4360.15283203125,4360.15283203125,4513.859375,4272.45947265625,4507.63134765625,46899991962
2025-08-30,4374.1533203125,4374.1533203125,4413.27490234375,4264.1953125,4360.0888671875,25883112278
2025-08-31,4390.01904296875,4390.01904296875,4497.1767578125,4373.5966796875,4374.8935546875,26683044984
2025-09-01,4314.47021484375,4314.47021484375,4490.3466796875,4221.24755859375,4389.6259765625,37530746508
2025-09-02,4325.36572265625,4325.36572265625,4414.93408203125,4260.45947265625,4314.39111328125,39884692334
2025-09-03,4450.38916015625,4450.38916015625,4489.19873046875,4286.2060546875,4324.6962890625,35260873497
2025-09-04,4298.744140625,4298.744140625,4483.451171875,4268.5888671875,4450.2158203125,34919798552
2025-09-05,4306.98876953125,4306.98876953125,4484.361328125,4258.0498046875,4298.8369140625,44163736676
2025-09-06,4274.2421875,4274.2421875,4327.43994140625,4244.7548828125,4306.97314453125,18108246446
2025-09-07,4305.34765625,4305.34765625,4334.2744140625,4271.5341796875,4274.1669921875,17426783536
2025-09-08,4308.072265625,4308.072265625,4381.27490234375,4279.97216796875,4305.38134765625,32277142378
2025-09-09,4309.04150390625,4309.04150390625,4381.2265625,4277.85302734375,4308.283203125,30703320925
2025-09-10,4349.14599609375,4349.14599609375,4450.41796875,4286.0625,4309.091796875,39521365146
2025-09-11,4461.2333984375,4461.2333984375,4471.69873046875,4339.716796875,4349.2001953125,35959212991
2025-09-12,4715.24609375,4715.24609375,4734.27392578125,4453.28466796875,4461.4794921875,43839753626
2025-09-13,4668.1796875,4668.1796875,4763.361328125,4609.12548828125,4714.70361328125,34843845977
2025-09-14,4609.59765625,4609.59765625,4690.64208984375,4581.84716796875,4668.17138671875,28394160275
2025-09-15,4526.8203125,4526.8203125,4670.5302734375,4469.861328125,4609.72314453125,40224062009
2025-09-16,4503.564453125,4503.564453125,4537.599609375,4428.330078125,4526.078125,32761501436
2025-09-17,4592.7333984375,4592.7333984375,4617.23486328125,4429.64453125,4503.6357421875,44120899417
2025-09-18,4589.9189453125,4589.9189453125,4643.97265625,4556.27001953125,4592.44287109375,33497259158
